timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723979342252,14,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-17,text,true,,1837,128,34,34,http://localhost:8080/event/order,14,0,0
1723979342247,20,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-64,text,true,,3301,189,33,33,http://localhost:8080/expectations,20,0,2
1723979342250,16,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-62,text,true,,1837,128,33,33,http://localhost:8080/event/order,16,0,0
1723979342251,17,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-56,text,true,,1837,128,32,32,http://localhost:8080/event/order,17,0,0
1723979342253,15,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-3,text,true,,1837,128,32,32,http://localhost:8080/event/order,15,0,0
1723979342252,16,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-13,text,true,,1837,128,32,32,http://localhost:8080/event/order,16,0,0
1723979342252,16,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-25,text,true,,1837,128,32,32,http://localhost:8080/event/order,16,0,0
1723979342253,15,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-22,text,true,,1837,128,30,30,http://localhost:8080/event/order,15,0,0
1723979342253,16,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-14,text,true,,1837,128,28,28,http://localhost:8080/event/order,16,0,0
1723979342251,18,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-58,text,true,,1837,128,26,26,http://localhost:8080/event/order,18,0,0
1723979342253,16,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-46,text,true,,1837,128,26,26,http://localhost:8080/event/order,16,0,0
1723979342251,18,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-63,text,true,,1837,128,24,24,http://localhost:8080/event/order,18,0,0
1723979342261,8,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-43,text,true,,1837,128,24,24,http://localhost:8080/event/order,8,0,0
1723979342248,21,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-65,text,true,,3301,189,21,21,http://localhost:8080/expectations,21,0,1
1723979342260,25,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-50,text,true,,1837,128,23,23,http://localhost:8080/event/order,25,0,0
1723979342267,18,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-64,text,true,,1837,128,22,22,http://localhost:8080/event/order,18,0,0
1723979342270,18,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-65,text,true,,1837,128,21,21,http://localhost:8080/event/order,16,0,0
1723979342270,22,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-57,text,true,,1837,128,20,20,http://localhost:8080/event/order,21,0,0
1723979342280,12,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-67,text,true,,3301,189,20,20,http://localhost:8080/expectations,12,0,3
1723979342268,24,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-66,text,true,,3301,189,20,20,http://localhost:8080/expectations,23,0,1
1723979342285,7,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-68,text,true,,3301,189,19,19,http://localhost:8080/expectations,7,0,1
1723979342292,4,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-66,text,true,,1837,128,20,20,http://localhost:8080/event/order,4,0,0
